27562,No gesture
100831,Pulling Two Fingers In
91163,Sliding Two Fingers Left
58864,Sliding Two Fingers Down
103248,Doing other things
102220,Doing other things
46330,Shaking Hand
62177,Stop Sign
50881,Pulling Two Fingers In
47140,Doing other things
128794,Stop Sign
4390,Doing other things
142125,Sliding Two Fingers Down
76627,Doing other things
86051,No gesture
120807,Sliding Two Fingers Down
24766,Sliding Two Fingers Up
47446,Sliding Two Fingers Right
143432,Sliding Two Fingers Up
68996,Pulling Two Fingers In
4376,Shaking Hand
62580,Doing other things
134773,Pulling Two Fingers In
120669,Sliding Two Fingers Up
128651,Sliding Two Fingers Up
71960,Sliding Two Fingers Left
135842,Doing other things
127637,Doing other things
136380,Doing other things
78880,Sliding Two Fingers Down
91457,Stop Sign
69326,Shaking Hand
143686,Sliding Two Fingers Down
21499,Sliding Two Fingers Down
24107,Sliding Two Fingers Left
17471,Sliding Two Fingers Up
50613,Sliding Two Fingers Left
47784,Doing other things
144803,Shaking Hand
128769,Pulling Two Fingers In
139503,Sliding Two Fingers Right
26793,Pulling Two Fingers In
127794,Sliding Two Fingers Right
36987,No gesture
106912,Sliding Two Fingers Right
92679,Stop Sign
79390,Stop Sign
125597,Pulling Two Fingers In
21315,Sliding Two Fingers Down
33238,Doing other things
113224,Sliding Two Fingers Left
140431,Sliding Two Fingers Left
90325,Shaking Hand
38231,Sliding Two Fingers Up
61710,Sliding Two Fingers Right
130977,Sliding Two Fingers Down
6748,Sliding Two Fingers Up
141306,Shaking Hand
94850,Doing other things
104908,Sliding Two Fingers Left
24471,Stop Sign
112878,Stop Sign
118183,Shaking Hand
90023,Sliding Two Fingers Right
39477,Doing other things
40182,Doing other things
143258,Doing other things
43910,Shaking Hand
107960,Doing other things
34745,Shaking Hand
53789,No gesture
59756,Stop Sign
99384,Pulling Two Fingers In
104589,Sliding Two Fingers Down
96763,Stop Sign
14845,Sliding Two Fingers Right
120964,Sliding Two Fingers Right
106877,Shaking Hand
8393,Doing other things
39874,No gesture
90628,Shaking Hand
36891,Stop Sign
75447,Sliding Two Fingers Left
5162,Sliding Two Fingers Up
38021,Sliding Two Fingers Left
106352,Doing other things
6425,Sliding Two Fingers Left
111205,Sliding Two Fingers Down
44840,Sliding Two Fingers Left
4906,Shaking Hand
90912,Pulling Two Fingers In
72730,Shaking Hand
33107,Sliding Two Fingers Left
7037,Sliding Two Fingers Up
9833,Pulling Two Fingers In
63723,Doing other things
32587,Stop Sign
80288,Pulling Two Fingers In
112462,Doing other things
21284,Doing other things
90797,Shaking Hand
55579,Sliding Two Fingers Up
130423,Doing other things
96506,Doing other things
83063,Sliding Two Fingers Up
27278,Sliding Two Fingers Left
82504,Doing other things
87294,Sliding Two Fingers Down
131397,Sliding Two Fingers Up
106700,Sliding Two Fingers Down
95550,Sliding Two Fingers Up
26947,Pulling Two Fingers In
69408,Stop Sign
129515,Sliding Two Fingers Left
67221,Sliding Two Fingers Down
18581,Sliding Two Fingers Right
45958,Sliding Two Fingers Right
87219,Sliding Two Fingers Down
33981,Stop Sign
98271,Sliding Two Fingers Down
87482,Sliding Two Fingers Right
110701,Doing other things
30067,Sliding Two Fingers Left
109941,Doing other things
141864,Pulling Two Fingers In
73851,Sliding Two Fingers Up
95112,Shaking Hand
112444,Sliding Two Fingers Right
30904,Stop Sign
3873,Doing other things
17113,Doing other things
101202,Sliding Two Fingers Down
25862,Doing other things
3535,Sliding Two Fingers Down
24640,Pulling Two Fingers In
17168,Sliding Two Fingers Down
84031,Doing other things
84314,Doing other things
147130,Sliding Two Fingers Down
119213,Sliding Two Fingers Down
8430,Stop Sign
106178,Pulling Two Fingers In
69042,Sliding Two Fingers Down
61413,No gesture
123354,Sliding Two Fingers Down
126974,Sliding Two Fingers Left
75497,No gesture
94071,Sliding Two Fingers Right
46447,Sliding Two Fingers Left
132502,Sliding Two Fingers Left
143775,Doing other things
53497,Sliding Two Fingers Down
29390,Doing other things
29782,Sliding Two Fingers Left
86825,Doing other things
69919,Pulling Two Fingers In
124197,Doing other things
65158,Sliding Two Fingers Down
24242,No gesture
29210,Doing other things
69089,Sliding Two Fingers Left
80667,Shaking Hand
35934,Stop Sign
60087,Sliding Two Fingers Up
79922,Sliding Two Fingers Right
77649,Sliding Two Fingers Down
68407,Stop Sign
105974,Doing other things
139798,Doing other things
63472,Shaking Hand
120508,No gesture
32315,Doing other things
124231,Shaking Hand
26165,Doing other things
15751,Sliding Two Fingers Right
24990,Pulling Two Fingers In
9227,Sliding Two Fingers Right
96091,Sliding Two Fingers Left
9964,Pulling Two Fingers In
115155,Sliding Two Fingers Right
51804,Doing other things
137499,Doing other things
141473,Sliding Two Fingers Right
43208,Sliding Two Fingers Left
71108,Sliding Two Fingers Down
43121,Stop Sign
133150,Sliding Two Fingers Up
17155,Sliding Two Fingers Up
1772,Shaking Hand
45246,Doing other things
29305,Shaking Hand
144182,Sliding Two Fingers Down
43084,No gesture
119620,Doing other things
53334,Sliding Two Fingers Down
102341,Stop Sign
96350,Sliding Two Fingers Left
75271,Doing other things
137447,Doing other things
3287,Pulling Two Fingers In
96594,Doing other things
11326,Sliding Two Fingers Right
50848,Sliding Two Fingers Up
100279,Doing other things
124611,Doing other things
128468,Sliding Two Fingers Right
3320,Pulling Two Fingers In
147079,Sliding Two Fingers Up
11318,Doing other things
117132,Doing other things
46194,Doing other things
15363,Shaking Hand
88455,Sliding Two Fingers Up
85,Sliding Two Fingers Down
41899,Stop Sign
51723,Doing other things
52300,Doing other things
99695,Doing other things
66800,Sliding Two Fingers Up
36266,No gesture
7552,Doing other things
120625,Pulling Two Fingers In
8109,Shaking Hand
72188,Stop Sign
94734,Doing other things
37535,Sliding Two Fingers Right
9258,Sliding Two Fingers Left
20969,Sliding Two Fingers Right
121802,Sliding Two Fingers Down
13767,Doing other things
60340,No gesture
117359,Sliding Two Fingers Left
10523,Sliding Two Fingers Up
43356,Sliding Two Fingers Down
63913,Doing other things
12494,Pulling Two Fingers In
122087,Sliding Two Fingers Down
119654,Sliding Two Fingers Right
136165,Doing other things
61965,Doing other things
57800,Doing other things
118280,Stop Sign
91498,Sliding Two Fingers Down
145887,Pulling Two Fingers In
89557,No gesture
67805,Shaking Hand
126232,Sliding Two Fingers Right
37983,Pulling Two Fingers In
81366,Sliding Two Fingers Left
5370,Doing other things
71226,Sliding Two Fingers Right
97891,Doing other things
120364,Sliding Two Fingers Up
126838,No gesture
145593,Doing other things
135342,Doing other things
86175,Sliding Two Fingers Left
19306,Doing other things
3664,Sliding Two Fingers Right
106959,Sliding Two Fingers Right
95912,Doing other things
30690,No gesture
51805,Doing other things
142766,Pulling Two Fingers In
110218,Stop Sign
55821,Doing other things
28540,Sliding Two Fingers Right
111533,Doing other things
93072,Sliding Two Fingers Right
64623,Shaking Hand
6819,Sliding Two Fingers Right
123581,Sliding Two Fingers Left
994,Sliding Two Fingers Left
702,Sliding Two Fingers Up
106552,Pulling Two Fingers In
129011,Sliding Two Fingers Down
143834,Doing other things
122063,Sliding Two Fingers Down
9059,Stop Sign
5328,Sliding Two Fingers Right
140040,Sliding Two Fingers Down
77642,Doing other things
70662,Doing other things
13125,Doing other things
65867,Doing other things
102439,Doing other things
46038,No gesture
95960,Stop Sign
12447,Stop Sign
128079,Doing other things
28633,Sliding Two Fingers Up
69129,Sliding Two Fingers Down
20752,Pulling Two Fingers In
43624,Sliding Two Fingers Down
79802,No gesture
53522,Doing other things
34268,Pulling Two Fingers In
5772,Pulling Two Fingers In
29065,Pulling Two Fingers In
139761,No gesture
10064,No gesture
8859,Sliding Two Fingers Up
47729,Stop Sign
111032,Shaking Hand
126396,Sliding Two Fingers Down
41681,Stop Sign
146484,Pulling Two Fingers In
23503,Doing other things
64599,Pulling Two Fingers In
108147,Pulling Two Fingers In
47731,Shaking Hand
101265,Doing other things
76137,Doing other things
98534,Stop Sign
63706,Sliding Two Fingers Right
23095,Sliding Two Fingers Down
133762,No gesture
106180,Doing other things
76778,Sliding Two Fingers Right
143767,Pulling Two Fingers In
12330,Sliding Two Fingers Left
141868,Shaking Hand
77112,Sliding Two Fingers Left
137442,Sliding Two Fingers Down
51656,Doing other things
21312,Sliding Two Fingers Left
23898,Stop Sign
93783,Doing other things
89886,Pulling Two Fingers In
89072,Stop Sign
86020,Sliding Two Fingers Right
115912,Sliding Two Fingers Left
15407,Pulling Two Fingers In
125777,Sliding Two Fingers Left
124775,Sliding Two Fingers Up
58107,Doing other things
126740,Doing other things
128813,Sliding Two Fingers Down
92398,Sliding Two Fingers Up
67423,Sliding Two Fingers Left
125144,Doing other things
57117,Sliding Two Fingers Down
126560,Stop Sign
110107,Sliding Two Fingers Left
101150,Sliding Two Fingers Down
228,Doing other things
110350,Sliding Two Fingers Up
141256,Shaking Hand
65928,Sliding Two Fingers Up
18795,Sliding Two Fingers Right
122052,Sliding Two Fingers Right
145842,Pulling Two Fingers In
146009,Doing other things
21706,Pulling Two Fingers In
35093,Sliding Two Fingers Down
23418,Doing other things
128075,Doing other things
25250,Sliding Two Fingers Up
135970,No gesture
135115,No gesture
147503,Doing other things
66120,Doing other things
30629,Stop Sign
87111,No gesture
64693,Stop Sign
49632,Sliding Two Fingers Down
139724,Stop Sign
15683,Stop Sign
37474,Pulling Two Fingers In
145944,Pulling Two Fingers In
68529,No gesture
96989,Stop Sign
90715,Shaking Hand
31846,Shaking Hand
54513,Doing other things
81118,Pulling Two Fingers In
128,Sliding Two Fingers Left
23979,Pulling Two Fingers In
11188,Pulling Two Fingers In
56128,Pulling Two Fingers In
119497,Stop Sign
60664,Sliding Two Fingers Right
99093,Pulling Two Fingers In
122927,No gesture
32443,Doing other things
140704,Shaking Hand
106098,Sliding Two Fingers Down
135496,Pulling Two Fingers In
50474,Sliding Two Fingers Down
65713,Stop Sign
79637,Sliding Two Fingers Down
129225,Doing other things
61935,Shaking Hand
10893,Shaking Hand
6831,Sliding Two Fingers Right
127553,Doing other things
107553,Sliding Two Fingers Right
121149,Sliding Two Fingers Right
99304,Stop Sign
32166,Pulling Two Fingers In
54207,Sliding Two Fingers Up
16522,Sliding Two Fingers Up
87560,Shaking Hand
10771,Sliding Two Fingers Up
95804,Doing other things
11296,Sliding Two Fingers Left
64156,Sliding Two Fingers Up
93982,Sliding Two Fingers Up
13385,Sliding Two Fingers Up
72143,Stop Sign
1082,Doing other things
58105,Stop Sign
140931,Doing other things
4482,Doing other things
86315,Sliding Two Fingers Left
34099,Doing other things
94006,Sliding Two Fingers Left
65917,Sliding Two Fingers Up
19127,Sliding Two Fingers Right
50121,Stop Sign
75663,Sliding Two Fingers Down
84549,Stop Sign
39322,Doing other things
40018,Stop Sign
30651,Sliding Two Fingers Down
147191,Sliding Two Fingers Down
43342,Sliding Two Fingers Down
1056,Doing other things
115067,Sliding Two Fingers Right
103896,Stop Sign
138323,Sliding Two Fingers Up
55236,Sliding Two Fingers Right
136178,Sliding Two Fingers Down
25606,Doing other things
84515,Sliding Two Fingers Right
67973,Pulling Two Fingers In
75512,Doing other things
20252,Doing other things
15882,Doing other things
48803,Sliding Two Fingers Right
56513,No gesture
139749,Shaking Hand
65775,Sliding Two Fingers Left
57606,Shaking Hand
48444,Sliding Two Fingers Down
98189,Sliding Two Fingers Right
83204,Doing other things
133175,Sliding Two Fingers Down
67192,Doing other things
6691,Stop Sign
126977,Stop Sign
1521,Doing other things
10463,Sliding Two Fingers Up
126038,Stop Sign
2385,Sliding Two Fingers Left
58815,Doing other things
28700,Sliding Two Fingers Left
36176,Sliding Two Fingers Left
64159,Sliding Two Fingers Down
12129,Sliding Two Fingers Right
96496,Sliding Two Fingers Left
137784,Sliding Two Fingers Left
17741,Stop Sign
99182,Pulling Two Fingers In
21231,Sliding Two Fingers Right
1455,Sliding Two Fingers Right
100844,Sliding Two Fingers Down
142357,Pulling Two Fingers In
138662,Doing other things
118465,Sliding Two Fingers Down
5272,Doing other things
67076,Sliding Two Fingers Up
7737,No gesture
126132,Shaking Hand
117780,Stop Sign
142449,Sliding Two Fingers Down
103835,Shaking Hand
89389,Shaking Hand
88227,No gesture
147114,Doing other things
146809,Sliding Two Fingers Down
116380,Sliding Two Fingers Up
143655,No gesture
52830,Shaking Hand
31969,Doing other things
50873,Stop Sign
142325,Sliding Two Fingers Up
109315,Sliding Two Fingers Left
55410,Sliding Two Fingers Up
83669,Sliding Two Fingers Up
81895,Doing other things
85910,Pulling Two Fingers In
51323,Sliding Two Fingers Right
130212,Sliding Two Fingers Left
49812,Sliding Two Fingers Down
73665,Sliding Two Fingers Up
19536,Sliding Two Fingers Left
22912,Shaking Hand
131249,Doing other things
53460,Sliding Two Fingers Left
123507,Shaking Hand
30599,Doing other things
80771,Doing other things
12530,Doing other things
79170,Doing other things
20398,Shaking Hand
58902,Doing other things
120461,Sliding Two Fingers Down
136782,Sliding Two Fingers Down
34537,Sliding Two Fingers Right
77335,Sliding Two Fingers Down
25536,Doing other things
56278,Stop Sign
67068,Doing other things
123854,Doing other things
13182,Stop Sign
19555,Shaking Hand
16670,Sliding Two Fingers Up
125817,No gesture
79093,Doing other things
143806,Pulling Two Fingers In
28952,Sliding Two Fingers Up
116653,No gesture
112009,Pulling Two Fingers In
5763,Pulling Two Fingers In
85285,Doing other things
22857,Stop Sign
57859,Stop Sign
35851,Sliding Two Fingers Left
8166,Sliding Two Fingers Up
54576,Sliding Two Fingers Down
67242,Stop Sign
26774,Sliding Two Fingers Left
82256,Doing other things
81701,Shaking Hand
36071,Doing other things
24847,Sliding Two Fingers Down
107821,Doing other things
74148,Doing other things
130297,Sliding Two Fingers Right
88726,Doing other things
102019,Stop Sign
43205,Sliding Two Fingers Left
130111,Sliding Two Fingers Left
141160,No gesture
68002,Sliding Two Fingers Left
35668,No gesture
33472,Sliding Two Fingers Up
112999,Sliding Two Fingers Left
135006,Sliding Two Fingers Left
105178,Sliding Two Fingers Down
37785,Sliding Two Fingers Left
31344,Sliding Two Fingers Up
120100,No gesture
95741,Pulling Two Fingers In
127922,Sliding Two Fingers Right
94925,Stop Sign
23602,Sliding Two Fingers Right
24889,Stop Sign
79500,Sliding Two Fingers Left
65881,No gesture
53235,Stop Sign
65567,No gesture
138754,Stop Sign
13086,Sliding Two Fingers Up
73435,Sliding Two Fingers Right
60841,Sliding Two Fingers Up
24047,Sliding Two Fingers Down
84362,Sliding Two Fingers Left
41136,Pulling Two Fingers In
67279,Shaking Hand
120862,Sliding Two Fingers Down
67539,Sliding Two Fingers Left
96057,Shaking Hand
58004,No gesture
84883,Doing other things
45166,Shaking Hand
114137,Shaking Hand
53357,Doing other things
118223,Shaking Hand
8034,Doing other things
31794,Sliding Two Fingers Left
15830,Sliding Two Fingers Left
68726,Doing other things
18798,No gesture
44011,No gesture
135971,Sliding Two Fingers Left
2649,Pulling Two Fingers In
57561,Sliding Two Fingers Right
78599,Sliding Two Fingers Right
142043,Stop Sign
6979,Sliding Two Fingers Right
94680,Stop Sign
59805,No gesture
11375,Sliding Two Fingers Left
5704,Shaking Hand
120657,Pulling Two Fingers In
72615,No gesture
47693,Sliding Two Fingers Left
27812,Doing other things
42425,Sliding Two Fingers Up
141272,Shaking Hand
99435,Pulling Two Fingers In
111044,Doing other things
38197,Sliding Two Fingers Right
48348,Shaking Hand
25658,Sliding Two Fingers Up
123528,Stop Sign
122328,No gesture
8765,Sliding Two Fingers Left
95792,Sliding Two Fingers Down
13644,Doing other things
126693,Shaking Hand
101649,Stop Sign
3204,Shaking Hand
88399,Shaking Hand
53819,Stop Sign
29789,Sliding Two Fingers Down
130728,Sliding Two Fingers Right
47012,Pulling Two Fingers In
55359,Doing other things
7507,Sliding Two Fingers Down
120082,Doing other things
59896,Pulling Two Fingers In
51004,No gesture
83665,Stop Sign
14219,Sliding Two Fingers Up
104228,Stop Sign
133834,No gesture
60763,Sliding Two Fingers Right
46515,Sliding Two Fingers Down
108444,Sliding Two Fingers Up
17729,Doing other things
89895,Sliding Two Fingers Left
74235,Stop Sign
121662,Sliding Two Fingers Right
37420,Doing other things
28167,Stop Sign
97874,Doing other things
91660,No gesture
73041,Shaking Hand
79398,No gesture
75260,No gesture
75468,Sliding Two Fingers Right
77760,Sliding Two Fingers Left
6052,Sliding Two Fingers Down
2218,Sliding Two Fingers Left
20736,Doing other things
76351,Sliding Two Fingers Down
147643,Sliding Two Fingers Up
135343,Doing other things
117038,Pulling Two Fingers In
41674,Pulling Two Fingers In
11528,Doing other things
136185,Sliding Two Fingers Down
139779,Doing other things
76628,Shaking Hand
32769,Sliding Two Fingers Left
27081,Sliding Two Fingers Up
128440,Sliding Two Fingers Left
7028,Sliding Two Fingers Up
38727,Sliding Two Fingers Up
100719,Pulling Two Fingers In
31129,Sliding Two Fingers Right
27914,Pulling Two Fingers In
58548,Sliding Two Fingers Up
1435,Shaking Hand
49931,Sliding Two Fingers Down
136808,No gesture
47518,Sliding Two Fingers Up
93237,Stop Sign
109731,No gesture
148075,No gesture
115782,No gesture
116698,No gesture
21365,Doing other things
33838,No gesture
138797,Sliding Two Fingers Right
83251,Doing other things
56681,Sliding Two Fingers Left
79917,Doing other things
137004,Pulling Two Fingers In
78754,Shaking Hand
64736,Stop Sign
91374,Pulling Two Fingers In
26686,Sliding Two Fingers Right
73751,Sliding Two Fingers Down
118106,Doing other things
94838,Sliding Two Fingers Right
12652,Doing other things
22051,Doing other things
106848,Pulling Two Fingers In
46802,Doing other things
20498,Sliding Two Fingers Right
7178,Sliding Two Fingers Right
37949,Sliding Two Fingers Up
6948,Pulling Two Fingers In
58453,Doing other things
86746,Sliding Two Fingers Down
42697,Shaking Hand
18040,Doing other things
30891,Sliding Two Fingers Down
33412,Pulling Two Fingers In
110808,Sliding Two Fingers Left
96796,Sliding Two Fingers Down
102455,Sliding Two Fingers Right
98861,Sliding Two Fingers Left
66695,Sliding Two Fingers Down
3460,Stop Sign
65677,Sliding Two Fingers Right
28640,Doing other things
9825,Sliding Two Fingers Right
25816,Sliding Two Fingers Left
29102,Pulling Two Fingers In
75991,Sliding Two Fingers Up
21986,No gesture
7707,Sliding Two Fingers Down
132255,Pulling Two Fingers In
61537,Stop Sign
68453,Doing other things
86991,Pulling Two Fingers In
108843,Sliding Two Fingers Down
3344,Shaking Hand
79457,Sliding Two Fingers Right
50077,Pulling Two Fingers In
7188,Shaking Hand
57533,Doing other things
15106,Stop Sign
21392,Sliding Two Fingers Down
11494,Shaking Hand
59475,Sliding Two Fingers Right
79715,No gesture
123512,Sliding Two Fingers Left
116142,Doing other things
127779,Sliding Two Fingers Down
33974,Pulling Two Fingers In
121548,Sliding Two Fingers Left
120593,Doing other things
109787,Pulling Two Fingers In
59098,Doing other things
126244,Doing other things
144374,No gesture
72482,Sliding Two Fingers Up
124713,Sliding Two Fingers Down
64023,Stop Sign
141619,Doing other things
130124,Doing other things
45168,Sliding Two Fingers Left
16182,No gesture
93020,Doing other things
41157,No gesture
44297,Sliding Two Fingers Down
72176,Sliding Two Fingers Up
76496,Sliding Two Fingers Up
63773,Sliding Two Fingers Left
46403,Doing other things
22351,Sliding Two Fingers Down
117415,Sliding Two Fingers Right
41654,Sliding Two Fingers Down
42075,Sliding Two Fingers Down
37483,Pulling Two Fingers In
88075,Shaking Hand
109404,Pulling Two Fingers In
63836,Stop Sign
79921,Pulling Two Fingers In
13434,Sliding Two Fingers Up
10081,Sliding Two Fingers Down
10578,No gesture
799,Stop Sign
72032,Sliding Two Fingers Up
78456,Stop Sign
44643,Doing other things
60879,Pulling Two Fingers In
14077,Doing other things
117260,Doing other things
1917,Sliding Two Fingers Right
145609,Sliding Two Fingers Right
91210,Sliding Two Fingers Down
90895,Shaking Hand
114411,Sliding Two Fingers Left
148076,Stop Sign
117416,Doing other things
97110,Stop Sign
9301,Sliding Two Fingers Right
65597,Sliding Two Fingers Right
50623,No gesture
95744,Sliding Two Fingers Up
32155,Sliding Two Fingers Right
114844,Doing other things
142261,Sliding Two Fingers Right
82141,Stop Sign
139367,Doing other things
72002,Sliding Two Fingers Left
24445,Sliding Two Fingers Up
33698,Pulling Two Fingers In
16458,Pulling Two Fingers In
25654,Sliding Two Fingers Down
54054,Doing other things
131278,No gesture
94067,Sliding Two Fingers Down
104424,Sliding Two Fingers Left
86125,Sliding Two Fingers Right
16462,No gesture
130048,Doing other things
60796,Shaking Hand
49547,Sliding Two Fingers Down
97347,Sliding Two Fingers Down
13479,Sliding Two Fingers Down
22489,Doing other things
4240,Sliding Two Fingers Up
144520,Sliding Two Fingers Down
39398,No gesture
55404,Sliding Two Fingers Up
18868,Sliding Two Fingers Down
80951,No gesture
12319,Doing other things
143903,Doing other things
20654,Sliding Two Fingers Left
129701,Sliding Two Fingers Up
67271,Sliding Two Fingers Up
61124,Sliding Two Fingers Left
87008,Shaking Hand
41953,Pulling Two Fingers In
137669,Sliding Two Fingers Right
114995,No gesture
50357,Doing other things
97136,No gesture
72762,Pulling Two Fingers In
118541,Sliding Two Fingers Up
67025,Doing other things
110713,Shaking Hand
100806,Shaking Hand
709,Doing other things
15811,No gesture
4850,No gesture
147457,Sliding Two Fingers Right
77725,Doing other things
27575,Sliding Two Fingers Right
30411,Pulling Two Fingers In
4614,Sliding Two Fingers Right
50368,No gesture
83894,Pulling Two Fingers In
41973,Sliding Two Fingers Down
37289,Doing other things
71963,Shaking Hand
80192,No gesture
45357,Stop Sign
114887,No gesture
58597,Doing other things
35971,Sliding Two Fingers Down
48084,No gesture
111776,Sliding Two Fingers Up
99636,No gesture
99596,Sliding Two Fingers Left
104409,Sliding Two Fingers Left
18204,Doing other things
57319,Sliding Two Fingers Down
42371,Doing other things
16817,No gesture
57608,No gesture
4980,Pulling Two Fingers In
47796,Sliding Two Fingers Right
74255,Sliding Two Fingers Up
52815,Doing other things
131943,Sliding Two Fingers Left
133786,Doing other things
11874,No gesture
126235,Stop Sign
2386,Sliding Two Fingers Right
96793,Doing other things
38171,Doing other things
85669,Sliding Two Fingers Up
98099,Sliding Two Fingers Right
85098,No gesture
106398,Sliding Two Fingers Up
71091,Shaking Hand
45155,Shaking Hand
119820,Doing other things
107823,Sliding Two Fingers Right
85920,Pulling Two Fingers In
85403,Stop Sign
203,Doing other things
50944,No gesture
30296,Shaking Hand
54720,Doing other things
72575,Sliding Two Fingers Right
90522,Pulling Two Fingers In
103720,Sliding Two Fingers Left
106258,Doing other things
53916,Sliding Two Fingers Right
67320,Stop Sign
1719,Sliding Two Fingers Right
91184,Sliding Two Fingers Right
87054,Sliding Two Fingers Down
8504,Sliding Two Fingers Down
1792,Sliding Two Fingers Down
49279,Doing other things
147966,Pulling Two Fingers In
45022,Doing other things
97531,Doing other things
68178,Shaking Hand
159,Stop Sign
69141,Stop Sign
128715,Sliding Two Fingers Left
21863,Doing other things
53313,Sliding Two Fingers Down
95575,Stop Sign
63411,No gesture
74782,Sliding Two Fingers Down
132258,Sliding Two Fingers Left
23745,No gesture
138537,Stop Sign
132792,Sliding Two Fingers Up
88799,Pulling Two Fingers In
105793,No gesture
44691,No gesture
33586,Sliding Two Fingers Left
63621,Stop Sign
38680,Stop Sign
80381,Stop Sign
13955,Pulling Two Fingers In
67214,Sliding Two Fingers Up
115970,Sliding Two Fingers Down
113363,No gesture
86057,Sliding Two Fingers Right
52492,Doing other things
46294,Sliding Two Fingers Right
29553,Sliding Two Fingers Down
20460,Shaking Hand
17115,Stop Sign
146150,Sliding Two Fingers Down
9847,No gesture
11146,Shaking Hand
123496,Sliding Two Fingers Down
134529,Sliding Two Fingers Left
20148,Shaking Hand
105748,Sliding Two Fingers Left
123707,Sliding Two Fingers Left
142454,Shaking Hand
120744,Sliding Two Fingers Up
108601,Sliding Two Fingers Right
16548,Doing other things
71255,Pulling Two Fingers In
125578,Sliding Two Fingers Up
9589,Stop Sign
17950,Sliding Two Fingers Up
49610,Doing other things
105315,Pulling Two Fingers In
38111,Doing other things
39204,Sliding Two Fingers Left
7196,Sliding Two Fingers Down
96588,Stop Sign
117889,Doing other things
15009,Sliding Two Fingers Left
47798,Shaking Hand
78862,Stop Sign
91807,No gesture
89921,Sliding Two Fingers Down
15219,Sliding Two Fingers Right
66844,Sliding Two Fingers Down
45713,Doing other things
71419,Doing other things
104094,Doing other things
81179,Stop Sign
124608,No gesture
22210,Sliding Two Fingers Down
27284,Doing other things
77327,No gesture
133819,Sliding Two Fingers Up
101800,Stop Sign
141739,Doing other things
121726,Stop Sign
25021,Sliding Two Fingers Left
120838,Shaking Hand
28421,Doing other things
113950,Pulling Two Fingers In
28590,Pulling Two Fingers In
106897,Stop Sign
86054,Stop Sign
88211,Sliding Two Fingers Up
44537,Sliding Two Fingers Up
46864,Shaking Hand
141292,Sliding Two Fingers Up
34553,Pulling Two Fingers In
35117,Sliding Two Fingers Left
94197,Shaking Hand
38736,Pulling Two Fingers In
106209,Doing other things
115785,Pulling Two Fingers In
140953,Stop Sign
75685,Doing other things
19925,Shaking Hand
5542,No gesture
6804,Sliding Two Fingers Right
120792,Sliding Two Fingers Up
82883,Stop Sign
95247,Shaking Hand
68519,No gesture
94324,Stop Sign
146361,Sliding Two Fingers Up
84101,Doing other things
10241,Shaking Hand
31467,Pulling Two Fingers In
138319,Shaking Hand
41411,Sliding Two Fingers Up
44978,No gesture
127634,Sliding Two Fingers Up
125410,Doing other things
128759,Pulling Two Fingers In
74481,Pulling Two Fingers In
96646,Pulling Two Fingers In
46307,No gesture
24756,Sliding Two Fingers Up
7518,Doing other things
79832,Sliding Two Fingers Right
112720,Sliding Two Fingers Up
57498,Sliding Two Fingers Right
86975,Shaking Hand
41785,Sliding Two Fingers Left
142244,Sliding Two Fingers Down
107204,Doing other things
134956,Doing other things
114698,Shaking Hand
126990,Sliding Two Fingers Up
72184,No gesture
130548,Doing other things
128309,Sliding Two Fingers Up
112607,Doing other things
111292,Stop Sign
41675,No gesture
93698,Doing other things
138432,No gesture
5758,Shaking Hand
96835,Doing other things
26862,Sliding Two Fingers Down
111009,Stop Sign
133230,Doing other things
62134,Sliding Two Fingers Left
96874,Sliding Two Fingers Down
18418,Shaking Hand
55680,Doing other things
79525,Shaking Hand
532,Sliding Two Fingers Left
147699,Doing other things
131675,Sliding Two Fingers Left
48483,Sliding Two Fingers Up
16793,Doing other things
94461,Sliding Two Fingers Up
22432,Doing other things
71514,No gesture
129778,Sliding Two Fingers Left
16041,Doing other things
57144,Sliding Two Fingers Left
145918,Doing other things
19246,No gesture
101795,Doing other things
142687,Stop Sign
36697,Doing other things
10769,Sliding Two Fingers Down
114856,Sliding Two Fingers Down
24800,Shaking Hand
57114,No gesture
141232,Sliding Two Fingers Down
88989,Sliding Two Fingers Down
53722,Stop Sign
32662,Doing other things
34364,Doing other things
57827,Stop Sign
51388,Sliding Two Fingers Left
143362,Shaking Hand
139608,Pulling Two Fingers In
65308,Sliding Two Fingers Left
142362,Stop Sign
48640,Sliding Two Fingers Right
14364,Sliding Two Fingers Up
136321,Sliding Two Fingers Right
138073,Stop Sign
38038,No gesture
49503,Sliding Two Fingers Up
18053,Stop Sign
103165,Pulling Two Fingers In
60000,Stop Sign
67588,Sliding Two Fingers Right
104175,No gesture
109792,Shaking Hand
18055,Shaking Hand
36966,Pulling Two Fingers In
95027,Sliding Two Fingers Left
29792,Sliding Two Fingers Left
44139,No gesture
48440,Doing other things
98738,Sliding Two Fingers Down
136174,Doing other things
15779,Doing other things
89025,Doing other things
118845,Doing other things
68188,Sliding Two Fingers Right
104775,Shaking Hand
80967,Sliding Two Fingers Left
669,No gesture
85323,Shaking Hand
21176,No gesture
45491,Sliding Two Fingers Down
101768,Shaking Hand
133737,Sliding Two Fingers Down
110090,Sliding Two Fingers Right
134873,Doing other things
142370,Doing other things
99916,Pulling Two Fingers In
32955,No gesture
137294,Pulling Two Fingers In
34256,Pulling Two Fingers In
13295,Sliding Two Fingers Right
